file	line	verdict	decls	how	quote
docs/decider-outputs-design.md	887	PROVED	Kripke.decForce	line	| `Kripke.decForce` | PROVED, no axioms | `FRJ/Basic.lean:399`, pin `Audit.lean:100` | -- |
docs/decider-outputs-design.md	888	PROVED	not_derivable_of_countermodel	line	| `not_derivable_of_countermodel` | PROVED | `FRJ/Bridge.lean:136` | -- |
docs/decider-outputs-design.md	900	OPEN	checkClosed	line	| `checkClosed`, 8 join clauses | **BUILD**, gated on the arity question | same | OPEN |
docs/decider-outputs-design.md	952	REFUTED	not_derivable_of_countermodel,Reject.qBisim,Rm,Kripke,Tab	near	NOT quotient: the `≤`-quotient is REFUTED (`wip/quot_cm.lean`), and the
docs/decider-outputs-design.md	996	OPEN	DBClosed	near	2. **The join-arity question is OPEN and is not addressed here.** The
docs/decider-outputs-design.md	1055	PROVED	varOfMem,ndToTm	line	| `varOfMem`, `ndToTm` | `LaxLogic/PLL/ND/Terms.lean` (appended, `#guard_msgs`-pinned `[propext]`) | PROVED/BUILT |
docs/decider-outputs-design.md	1067	REFUTED		none	`◯p ⊃ p` → REFUTED; certificate two-pass CHECKED, pin
docs/decider-outputs-design.md	1069	PROVED		none	`◯◯p ⊃ ◯p` → PROVED, term `(λ. (let val• := #0 in #0))` (§2.6's first
docs/decider-outputs-design.md	1073	PROVED		none	could not finish in eight minutes (§7.3) — PROVED in **301 ms** through
docs/decider-outputs-design.md	1086	provable		none	certificate with its formula swapped to the provable `p ⊃ p` is
docs/decider-outputs-design.md	1087	disproves		none	REJECTED by Lean (`decide` disproves the claimed refutation); the
docs/decider-outputs-design.md	1213	PROVED		none	| PROVED | 57 |
docs/decider-outputs-design.md	1214	REFUTED		none	| REFUTED | 40 |
docs/decider-outputs-design.md	1220	proved		none	Spot-checks agree with the known facts throughout (`p ⊃ ◯p` proved,
docs/decider-outputs-design.md	1221	refuted		none	`◯p ⊃ p` refuted, `◯◯p ⊃ ◯p` proved, `p ∨ ¬p` / `¬¬p ⊃ p` / Peirce /
docs/decider-outputs-design.md	1221	proved		none	`◯p ⊃ p` refuted, `◯◯p ⊃ ◯p` proved, `p ∨ ¬p` / `¬¬p ⊃ p` / Peirce /
docs/decider-outputs-design.md	1222	refuted		none	`¬(p∧q) ⊃ (¬p∨¬q)` refuted).
docs/descent-problem.md	5	machine-checked		none	to a machine-checked Lean name. Written 30 July 2026 on branch
docs/descent-problem.md	9	sorry-free		none	sorry-free Lean theorem, named, or (iii) explicitly labelled OPEN or a
docs/descent-problem.md	9	OPEN		none	sorry-free Lean theorem, named, or (iii) explicitly labelled OPEN or a
docs/descent-problem.md	14	proved		none	## 1. What is being proved, and what the descent is for
docs/descent-problem.md	51	proved		none	adequacy is *proved* depends on the whole surrounding sequent, and the latter
docs/descent-problem.md	66	sorry-free	itp_budget_mono_le	line	`itp_budget_mono_le` in `LaxLogic/PLL/UI/G4UITrunc.lean`, sorry-free.
docs/descent-problem.md	79	PROVED	uniform_interpolation_IPC	line	| `uniform_interpolation_IPC` | `wip/final.lean` | **PROVED**, `[propext, Classical.choice, Quot.sound]` |
docs/descent-problem.md	84	proved	cascade_main_bf	line	proved (`cascade_main_bf`), which is why the IPC specialisation is complete.
docs/descent-problem.md	109	sorry-free		none	But the budget's base case is false.** Two refutations, both sorry-free and
docs/descent-problem.md	127	refuted		none	descent at `n − 1`, and `n − 1 ∈ {0, 1}` are both refuted. A proof must
docs/descent-problem.md	150	sorry-free		none	`wip/goalDesc.lean`, sorry-free. Of the seven goal families, six close, and
docs/descent-problem.md	181	sorry-free		none	`wip/envDesc.lean`, sorry-free. The two gated environment clauses contribute
docs/descent-problem.md	212	OPEN		none	> **OPEN.** The **boxed γ first component at target budget `1`**: derive
docs/descent-problem.md	237	sorry-free	boxed_target_of_starved,boxed_target_of_env_nil	near	sorry-free).
docs/descent-problem.md	239	PROVED		none	`A@1(Γ,◯p) ⊢ ◯⊥` is **PROVED** by search (`wip/sealprobe2.lean`), together
docs/descent-problem.md	257	proved	findBudget	near	the descent at atom jump goals is **proved by search at budget `0`**, at
docs/descent-problem.md	261	PROVED	GammaPairFloorA	line	while the plain one (`GammaPairFloorA`) comes out **PROVED** at atom and
docs/descent-problem.md	283	sorry-free		none	EnvDesc.branch_of_cases -- sorry-free
docs/descent-problem.md	304	proved		none	every* context, so a fact proved at the grown context lands where it is needed.
docs/descent-problem.md	313	sorry-free		none	thought to require. All sorry-free, all `#pinsrc`-generated and re-checked.
docs/descent-problem.md	326	proved		none	| floor, atom jump goal | **proved in general** (`∨`-free space) |
docs/descent-problem.md	327	proved		none	| floor, `⊃`-shaped jump goal | proved at two configurations |
docs/descent-problem.md	328	OPEN		none	| floor, boxed jump goal | OPEN; being re-measured at adequate budget |
docs/descent-problem.md	329	proved		none	| fresh-antecedent goal | proved at three configurations, without the ascent; general lemma OPEN |
docs/descent-problem.md	329	OPEN		none	| fresh-antecedent goal | proved at three configurations, without the ascent; general lemma OPEN |
docs/descent-problem.md	341	refuted	AmbGuardAscent	line	`AmbGuardAscent` was introduced to produce, with no ascent and nothing refuted
docs/descent-problem.md	342	sorry-free	EnvDesc.grownAmb_of_box,grownAmb_of_plain	line	(`EnvDesc.grownAmb_of_box`, `grownAmb_of_plain`, sorry-free, general). §5 above uses
docs/descent-problem.md	352	sorry-free	grown_and,grown_impAtom_pres,grown_impAnd,grown_impOr,grown_box	near	The grown ambient, shape by shape** (`wip/boxSnd.lean`, five lemmas, sorry-free):
docs/descent-problem.md	361	refuted	BoxSnd.boxSnd_reaches	near	refuted.
docs/descent-problem.md	363	sorry-free	BoxSnd.boxSnd_reaches	line	The assembly.** `BoxSnd.boxSnd_reaches` (sorry-free): the defect recursion over
docs/descent-problem.md	366	proved	ImpCase	line	`ImpCase` (the five `⊃`-headed families; grown ambients proved, guard bookkeeping
docs/descent-problem.md	372	sorry-free	BoxedOnPath.boxed_onpath	near	Closed on-path instances**, sorry-free: `FloorImp.*` (`⊃`-shaped floor branch),
docs/descent-problem.md	381	PROVED		none	| floor, atom jump goal | **PROVED, general** (`∨`-free space) |
docs/descent-problem.md	382	proved		none	| floor, `⊃`-shaped jump goal | proved at two configurations |
docs/descent-problem.md	384	proved		none	| fresh-antecedent goal | proved at three configurations incl. the deciding one |
docs/descent-problem.md	391	refuted		none	Three fixed budget laws were assumed and refuted in July. The statement now
docs/deslime-audit.md	4	sorry-free		none	`e0b0881`. Both revisions build green, sorry-free, with identical
docs/deslime-audit.md	118	proved		none	cannot change what is proved. The generalisation pass (`rfl` → `_`, keep
docs/deslime-audit.md	326	machine-checked	transportI	near	machine-checked theorem rather than a design intention.
docs/disproof-handoff.md	21	REFUTED		none	"Then ""REFUTED"" is as cheap as ""PROVED"" under the machine-checked"
docs/disproof-handoff.md	21	PROVED		none	"Then ""REFUTED"" is as cheap as ""PROVED"" under the machine-checked"
docs/disproof-handoff.md	21	machine-checked		none	"Then ""REFUTED"" is as cheap as ""PROVED"" under the machine-checked"
docs/disproof-handoff.md	39	PROVED		none	PROVED, and **all four core lemmas are AXIOM-FREE**:
docs/disproof-handoff.md	71	machine-checked	not_laxND_iff_coimp_sat,Reject,Ri	near	machine-checked both directions. Its role: the SPECIFICATION a
docs/disproof-handoff.md	79	proved	colax_collapse_of_rm	line	identity over the natural class (`colax_collapse_of_rm`, proved),
docs/disproof-handoff.md	81	refuted	colax_collapse_of_rm	near	neither certified refutation. Not refuted as a concept; not needed
docs/disproof-handoff.md	109	machine-checked	addRoot,addRoot_not_confluent	line	| Does `addRoot` preserve CONFLUENCE? | **NO** — `addRoot_not_confluent`, machine-checked counterexample |
docs/disproof-handoff.md	261	REFUTED	cAnd_8_10,cImp_9_4	line	`sorry`, and **four are REFUTED** (`cAnd_8_10`, `cImp_9_4`,
docs/disproof-handoff.md	266	proved	RwRule.ok,norm_interd,fullSet	near	`ok` voids that guarantee silently. Fixed: 236 proved cells only,
docs/disproof-handoff.md	285	unproved		none	of the 87 unproved dictionary cells — a syntactic match of normal
docs/disproof-handoff.md	288	refuted		none	pairwise distinct (15/15), and the four refuted cells correctly *not*
docs/disproof-handoff.md	316	sorry-free		none	lines, all sorry-free), not from the reports.*
docs/disproof-handoff.md	370	proved	FinCM,gen_of_reduced	near	### What IS proved, read as mathematics rather than as a calculus
docs/disproof-handoff.md	381	sorry-free		none	content, both sorry-free and pinned. This is worth keeping and is not
docs/disproof-handoff.md	400	refuted		none	After BiLax was refuted, Matthew asked for FRJ(G) to be read and its
docs/disproof-handoff.md	450	sorry-free		none	sorry-free) landed immediately afterwards and changes one of the four
docs/disproof-handoff.md	464	refuted	join_force_box_iff	near	`◯(p∨q) ⊃ (◯p∨◯q)` correctly refuted in PLL. That is a genuine
docs/disproof-handoff.md	517	PROVED		none	### PROVED, with pins (all transcribed verbatim, `#guard_msgs`-pinned in the file)
docs/disproof-handoff.md	584	proved	join_force_box_iff	line	are nonetheless proved here unconditionally — `join_force_box_iff` and
docs/disproof-handoff.md	611	PROVED	addRoot	line	independently-written `addRoot`. Now also PROVED — see the
docs/disproof-handoff.md	616	refuted		none	as refuted. Control F′: 7/16 cells refute `¬◯⊥∨◯⊥`, 3/16 refute
docs/disproof-handoff.md	687	PROVED		none	### Addendum (same day) — the unary degeneracy is PROVED, not screened
docs/disproof-handoff.md	769	proved	force_iff_of_bisim	line	interpolation*, with `force_iff_of_bisim` already proved. Its zig-zag
docs/disproof-handoff.md	782	proved		none	The claim was screened before it was proved (§D): over the ≤3-world,
docs/disproof-handoff.md	784	refuted		none	every corpus formula refuted anywhere is refuted **at the root of a
docs/disproof-handoff.md	786	refuted		none	refuted at no tree root).
docs/disproof-handoff.md	868	proved		none	"reducedness for the measure to decrease""). What is NOT yet proved is"
docs/disproof-handoff.md	873	OPEN		none	Status: **OPEN**, with evidence and with a certificate saying why the
docs/disproof-handoff.md	891	machine-checked	PLLFinComp.emitter_completeness	near	a machine-checked finite countermodel for every underivable sequent
docs/disproof-handoff.md	893	proved	FTheory	near	so the finiteness half of (R) is already proved in the tree. But its
docs/disproof-handoff.md	979	provable		none	The route for (R), in two steps, both provable:**
docs/disproof-handoff.md	1009	PROVED		none	### What is now PROVED
docs/disproof-handoff.md	1069	refuted		none	axiom, correctly refuted **in PLL**.
docs/disproof-handoff.md	1096	proved	Cl,gen_of_reduced	near	piece graded WORK in `frj-lifting.md` §5 (screened, not proved).
docs/disproof-handoff.md	1112	PROVED		none	## 2026-08-14 (night) — (R) is PROVED. T2 is now UNCONDITIONAL.
docs/disproof-handoff.md	1166	refuted		none	`Fm x` is refuted at `x`, hence at `m`) while `A ∈ Fm m \ Fm x` — so
docs/disproof-handoff.md	1196	PROVED		none	### PROVED: soundness, LJF◯ ⟹ PLL
docs/disproof-handoff.md	1228	PROVED	posOf,negOf	near	### PROVED: completeness too — focalization for PLL
docs/disproof-handoff.md	1241	proved	Inv.sound	line	Both halves are proved.** `←` is `Inv.sound` composed with the round
docs/disproof-handoff.md	1341	refuted		none	connective and phase): refuted = every instance has a refuted premise.
docs/disproof-handoff.md	1364	PROVED	not_provable_of_check,SoundnessFRJO,CompletenessFRJO	near	Status ledger (rigid):** per-instance soundness PROVED-by-gate
docs/disproof-handoff.md	1368	OPEN	SoundnessFRJO,CompletenessFRJO	near	propositions and OPEN. Corpus test running at write-up
docs/disproof-handoff.md	1369	refuted		none	(`lean_exe frjoscreen`: the 302 battery-refuted cells + the 2 flags).
docs/disproof-handoff.md	1380	OPEN	CompletenessFRJO	near	OPEN. The practical moral is the pigeonhole bound again, from the
docs/disproof-handoff.md	1385	proved		none	### 2026-08-16 — CompletenessFRJO: substrate proved, three lemmas out
docs/disproof-handoff.md	1387	PROVED	isEmpty_holds_iff_search,exists_allFail	near	`wip/ljfo_completeness.lean` (commit `8177d6b`): PROVED and pinned —
docs/disproof-handoff.md	1392	OPEN	completeness_of_construction	line	`completeness_of_construction` (the goal reduces to S3). OPEN: S1
docs/disproof-handoff.md	1406	PROVED	okS_succs,UClosed	near	PROVED and pinned; your work is S1 → S2 → S3, in that order.
docs/disproof-handoff.md	1425	sorry-free	Reconstruction	near	mandate: sorry-free + pinned or it stays OPEN.
docs/disproof-handoff.md	1425	OPEN	Reconstruction	near	mandate: sorry-free + pinned or it stays OPEN.
docs/disproof-handoff.md	1431	OPEN	ExtractForces	line	(model read-off; `ExtractForces` = W3b, OPEN), `FRJO/Complete.lean`:
docs/disproof-handoff.md	1432	PROVED	completenessFRJO,Reconstruction	line	`completenessFRJO` is PROVED conditional on `Reconstruction` alone**
docs/disproof-handoff.md	1444	refuted	hC,RootData.S	near	a refuted goal is never in the closure; (iv) solo-infallibility from
docs/disproof-handoff.md	1451	PROVED	Reconstruction,ExtractForces	line	### 2026-08-16 (evening) — `Reconstruction` PROVED; `ExtractForces` REFUTED
docs/disproof-handoff.md	1451	REFUTED	Reconstruction,ExtractForces	line	### 2026-08-16 (evening) — `Reconstruction` PROVED; `ExtractForces` REFUTED
docs/disproof-handoff.md	1454	machine-checked		none	results, both machine-checked, both with pins transcribed verbatim from
docs/disproof-handoff.md	1457	PROVED		none	#### PROVED — completeness for FRJ◯ is unconditional
docs/disproof-handoff.md	1459	sorry-free		none	`FRJO/Recon.lean`, sorry-free:
docs/disproof-handoff.md	1477	OPEN	FRJO.reconstructionSolo,ReconstructionSolo,Reject.Built	near	(`FRJO/Reconstruct.lean`). Both former OPEN statements are closed.
docs/disproof-handoff.md	1507	REFUTED	ExtractForces,worldOK	line	#### REFUTED — `ExtractForces` (W3b) is false for `worldOK` v3
docs/disproof-handoff.md	1531	OPEN	not_laxND_of_FRJD,ExtractForces,frjd_iff_not_laxND	near	stands, and the biconditional the campaign is for is still OPEN.
docs/disproof-handoff.md	1589	refuted	zoneOK4_of_theory,exists_cone_kids	near	refuted `A ⊃ B` at a component world gives a kid at goal `B`, a
docs/disproof-handoff.md	1590	refuted	exists_cone_kids	near	refuted `◯A` gives a kid at goal `◯A`.
docs/disproof-handoff.md	1607	refuted		none	VACUOUS today, since its hypothesis is refuted; it is on record so that
docs/engine-profile.md	39	REFUTED		none	## 3. REFUTED: hoisting the loop-invariant check
docs/engine-profile.md	154	PROVABLE		none	| `(◯◯p ∧ ◯q) ⊃ ◯(◯p ∧ q)` | PROVABLE | 85.0 s | 46.3 s | **1.84×** | 79.7 ...
docs/engine-profile.md	158	PROVABLE		none	does not, and the conclusion drawn from it was wrong.** On the PROVABLE
docs/engine-profile.md	166	PROVABLE	checkClosed	near	5.3 s on the PROVABLE one — is the OUTPUT LAYER on the refutation path:
docs/engine-profile.md	268	proved		none	Both G4c verdicts are `.proved` with a proof object behind them, so
docs/engine-profile.md	272	provable		none	provable sequent whose proof needs repeated use of one hypothesis is
docs/engine-profile.md	276	OPEN		none	"and because ""needs three uses"" (a hand argument, OPEN as a theorem) is"
docs/formalisation-notes.md	172	kernel-checked	Bool,W3	near	(`:72–80,123–133,182–197`), again kernel-checked.
docs/formalisation-notes.md	181	Proved		none	`substProp a · C` for a designated propositional constant `a` (`:68`). Proved
docs/formalisation-notes.md	220	proved		none	set-level `deduct/orE/somehow_bind/somehow_or_absorb`). The *theorems proved
docs/formalisation-notes.md	252	proved	valid_iff_provable	line	`valid_iff_provable`. Sound because soundness is proved in the same sequent
